"id","district_id","name_uz","name_oz","name_ru"
"2014","178","Yangiyo‘l tumanining qishloq fuqarolar yig‘inlari","Янгийўл туманининг қишлоқ фуқаролар йиғинлари","Сельские сходы граждан Алтыарыкского района"
"2015","178","Oqbo‘yra","Оқбўйра","Акбуйра"
"2016","178","Oltiariq","Олтиариқ","Алтыарык"
"2017","178","Yangiarab","Янгиараб","Янгиараб"
"2018","178","Bo‘rbaliq","Бўрбалиқ","Бурбалык"
"2019","178","G‘ayrat","Ғайрат","Гайрат"
"2020","178","Djurek","Джурек","Джурек"
"2021","178","Qiziltepa","Қизилтепа","Кызылтепа"
"2022","178","Poloson","Полосон","Паласан"
"2023","178","Fayziobod","Файзиобод","Файзиабад"
"2024","178","Toshqo‘rg‘on","Тошқўрғон","Тошкургон"
"2025","178","Kapchugay","Капчугай","Капчугай"
"2026","178","Povulg‘on","Повулғон","Павулган"
"2027","178","Katput","Катпут","Катпут"
"2028","178","Zilxa","Зилха","Зилха"
"2029","178","Azimobod","Азимобод","Азимабад"
"2030","178","Tinchlik","Тинчлик","Тинчлик"
"2031","173","Quva","Қува","Кува"
"2032","173","Sanoatchilar","Саноатчилар","Саноатчилар"
"2033","173","Guliston","Гулистон","Гулистон"
"2034","173","Damariq","Дамариқ","Дамарик"
"2035","173","Jalayer","Жалаер","Джалаер"
"2036","173","Qayirma","Қайирма","Кайирма"
"2037","173","Qaqir","Қақир","Какир"
"2038","173","Qandabuloq","Қандабулоқ","Кандабулок"
"2039","173","Qorashox","Қорашох","Карашох"
"2040","173","Mustaqillik","Мустақиллик","Мустакиллик"
"2041","173","Oltinariq","Олтинариқ","Олтинарик"
"2042","173","Pastki Xo‘ja Xasan","Пастки Хўжа Хасан","Пастки Хужа Хасан"
"2043","173","Tolmozor","Толмозор","Толмазор"
"2044","173","Turk","Турк","Турк"
"2045","173","O‘zbek","Ўзбек","Узбек"
"2046","173","Yuziya","Юзия","Юзия"
"2047","182","Uchko‘prik","Учкўприк","Учкуприк"
"2048","182","Begobod","Бегобод","Бегабад"
"2049","182","G‘ijdan","Ғиждан","Гиждан"
"2050","182","Katta Qashqar","Катта Қашқар","Катта кашкар"
"2051","182","Qumariqobod","Қумариқобод","Кумарикобод"
"2052","182","Bog‘ibo‘ston","Боғибўстон","Богибустон"
"2053","182","Mirzaxo‘ja","Мирзахўжа","Мирзахужа"
"2054","182","Palaxon","Палахон","Палахон"
"2055","182","Sobirjon","Собиржон","Собиржан"
"2056","182","Turg‘oq","Турғоқ","Тургок"
"2057","182","Yangiqishloq","Янгиқишлоқ","Янгикишлок"
"2058","179","Rishton","Риштон","Риштан"
"2059","179","Avazboy","Авазбой","Авазбай"
"2060","179","Beshkapa","Бешкапа","Бешкапа"
"2061","179","Bujay","Бужай","Бужай"
"2062","179","Bo‘ston","Бўстон","Бустан"
"2063","179","Do‘tir","Дўтир","Дутир"
"2064","179","Saxovat","Саховат","Саховат"
"2065","179","Zoxidon","Зохидон","Зохидан"
"2066","179","Qayrag‘och","Қайрағоч","Кайрагач"
"2067","179","Oq-yer","Оқ-ер","Ак-ер"
"2068","179","Pandigon","Пандигон","Пандиган"
"2069","179","To‘da","Тўда","Туда"
"2070","179","O‘yrat","Ўйрат","Уйрат"
"2071","179","Xurramobod","Хуррамобод","Хуррамабад"
"2072","180","Ravon","Равон","Равон"
"2073","180","Qal’a","Қалъа","Калъа"
"2074","180","Sarikanda","Сариканда","Сариканда"
"2075","180","So‘x","Сўх","Сох"
"2076","180","Tul","Тул","Тул"
"2077","180","Hushyor","Ҳушёр","Хушер"
"2078","180","Tarovatli","Тароватли","Тароватли"
"2079","181","Toshloq","Тошлоқ","Ташлак"
"2080","181","Arabmozor","Арабмозор","Арабмозор"
"2081","181","Axshak","Ахшак","Ахшак"
"2082","181","Varzak","Варзак","Варзак"
"2083","181","Zarkent","Заркент","Заркент"
"2084","181","Qumariq","Қумариқ","Кумарик"
"2085","181","Quyi Nayman","Қуйи Найман","Куйи Найман"
"2086","181","Sadda","Садда","Садда"
"2087","181","Turvat","Турват","Турват"
"2088","181","Yakkatut","Яккатут","Яккатут"
"2089","183","Yaypan","Яйпан","Яйпан"
"2090","183","Sho‘rsuv","Шўрсув","Шорсу"
"2091","183","Avg‘on","Авғон","Авгон"
"2092","183","Dahana Qaqir","Даҳана Қақир","Дахана какир"
"2093","183","Islom","Ислом","Ислам"
"2094","183","Katta Tagob","Катта Тагоб","Катта Тагаб"
"2095","183","Qizil Qaqir","Қизил Қақир","Кизил какир"
"2096","183","Kichik Tagob","Кичик Тагоб","Кичик Тагаб"
"2097","183","Sardoba","Сардоба","Сардоба"
"2098","183","Kudash","Кудаш","Кудаш"
"2099","183","Kul elash","Кул элаш","Кул элаш"
"2100","183","Qulibek","Қулибек","Кулибек"
"2101","183","Qumbosti","Қумбости","Кумбосди"
"2102","183","Qo‘shqo‘noq","Қўшқўноқ","Кушкунак"
"2103","183","Qo‘rg‘oncha","Қўрғонча","Курганча"
"2104","183","Nursux","Нурсух","Нурсух"
"2105","183","Ovchi","Овчи","Овчи"
"2106","183","Oyimcha Qaqir","Ойимча Қақир","Айимча какир"
"2107","183","Oqmachit","Оқмачит","Акмачит"
"2108","183","Oxta Tagob","Охта Тагоб","Ахта Тагаб"
"2109","183","O‘qchi Dasht","Ўқчи Дашт","Укчи Дашт"
"2110","183","O‘qchi Rajabgardi","Ўқчи Ражабгарди","Укчи Ражабгарди"
"2111","183","Iftixor","Ифтихор","Ифтихор"
"2112","184","Chimyon ( mavjud)","Чимён  ( мавжуд)","Чимион"
"2113","184","Avval","Аввал","Аввал"
"2114","184","Archa","Арча","Арча"
"2115","184","Vodil","Водил","Водил"
"2116","184","Yuqori Vodil","Юқори Водил","Юкори Водил"
"2117","184","Damko‘l","Дамкўл","Дамкул"
"2118","184","Yoshlarobod","Ёшларобод","Ешларабад"
"2119","184","Qo‘rg‘ontepa","Қўрғонтепа","Кургонтепа"
"2120","184","Langar","Лангар","Лангар"
"2121","184","Log‘on","Лоғон","Лаган"
"2122","184","Mindon","Миндон","Миндон"
"2123","184","Novkent","Новкент","Новкент"
"2124","184","Yuqori Oqtepa","Юқори Оқтепа","Юкори Октепа"
"2125","184","Parvoz","Парвоз","Парвоз"
"2126","184","Yuqori Soybo‘yi","Юқори Сойбўйи","Юкори Сойбуйи"
"2127","184","Bahor","Баҳор","Бахор"
"2128","184","Xonqiz","Хонқиз","Хонкиз"
"2129","184","Xo‘roba","Хўроба","Хуроба"
"2130","184","Neftchilar","Нефтчилар","Нефтчилар"
"2131","184","Shoximardonobod","Шохимардонобод","Шохимардонабад"
"2132","184","Yuqori Mindon","Юқори Миндон","Юкори миндан"
"2133","171","Dang‘ara","Данғара","Дангара"
"2134","171","Doimobod","Доимобод","Доимабад"
"2135","171","Katta Ganjiravon","Катта Ганжиравон","Катта ганжиравон"
"2136","171","Katta Turk","Катта Турк","Катта турк"
"2137","171","Qum Qiyali","Қум Қияли","Кум кияли"
"2138","171","Toptiqsaroy","Топтиқсарой","Топтиксарай"
"2139","171","Tumor","Тумор","Тумор"
"2140","171","Yuqori Urganji","Юқори Урганжи","Юкори Урганжи"
"2141","171","Yangi zamon","Янги замон","Янги замон"
"2142","186","Navbahor","Навбаҳор","Навбахор"
"2143","186","Kaldo‘shan","Калдўшан","Калдушан"
"2144","186","Qo‘qonboy","Қўқонбой","Куконбай"
"2145","186","Tomosha","Томоша","Томоша"
"2146","186","Chek chuvaldak","Чек чувалдак","Чек чувалдак"
"2147","186","Shoyinbek","Шойинбек","Шойинбек"
"2148","186","Eski","Эски","Эски"
"2149","186","Eshon","Эшон","Эшон"
"2150","172","Yozyovon","Ёзёвон","Язъяван"
"2151","172","Yozyovon chek","Ёзёвон чек","Езевон чек"
"2152","172","Yo‘ldoshobod","Йўлдошобод","Йулдошабад"
"2153","172","Qorasoqol","Қорасоқол","Карасакал"
"2154","172","Qoratepa","Қоратепа","Коратепа"
"2155","172","Kelajak","Келажак","Келажак"
"2156","172","Quyi Soybo‘yi","Қуйи Сойбўйи","Куйи Сойбуйи"
"2157","172","Toshxovuz","Тошховуз","Тошховуз"
"2158","172","Xonobod","Хонобод","Хонабад"
"2159","175","Muqimiy","Муқимий","Мукими"
"2160","174","Arsif","Арсиф","Арсив"
"2161","174","Valik","Валик","Валик"
"2162","174","Qo‘chqorchi","Қўчқорчи","Кучкаpчи"
"2163","174","Muyon","Муён","Муян"
"2164","174","Isfayramsoy","Исфайрамсой","Исфайрамсой"
"2165","174","So‘fon","Сўфон","Суфан"
"2166","177","Yangi Marg‘ilon","Янги Марғилон","Янги Маpгилан"
"2167","187","Bog‘ot","Боғот","Багат"
"2168","187","Nurafshon","Нурафшон","Нурафшон"
"2169","187","Oltinqum","Олтинқум","Олтинкум"
"2170","187","Uzumzor","Узумзор","Узумзор"
"2171","187","Yangiqadam","Янгиқадам","Янгикадам"
"2172","188","Gurlan","Гурлан","Гурлен"
"2173","188","Chakkalar","Чаккалар","Чаккалар"
"2174","188","Bo‘zqal’a","Бўзқалъа","Бузкалъа"
"2175","188","Nurzamin","Нурзамин","Нурзамин"
"2176","188","Nukus yop","Нукус ёп","Нукус еп"
"2177","188","Markaziy Guliston","Марказий Гулистон","Марказий Гулистан"
"2178","188","Do‘simbiy","Дўсимбий","Дусимбий"
"2179","188","Taxtako‘pir","Тахтакўпир","Тахтакупир"
"2180","188","Yormish","Ёрмиш","Ермиш"
"2181","189","Qo‘shko‘pir","Қўшкўпир","Кошкупыр"
"2182","189","Qoromon","Қоромон","Караман"
"2183","189","O‘rta qishloq","Ўрта қишлоқ","Урта кишлак"
"2184","189","Xonbod","Хонбод","Хонабад"
"2185","189","Shixmashhad","Шихмашҳад","Шихмашхад"
"2186","189","Sherobod","Шеробод","Шерабад"
"2187","190","Cholish","Чолиш","Чалыш"
"2188","190","Oq oltin","Оқ олтин","Ак алтин"
"2189","190","Chandir","Чандир","Чондир"
"2190","190","Ko‘palik","Кўпалик","Купалик"
"2191","190","Gardonlar","Гардонлар","Гардонлар"
"2192","193","Xazorasp","Хазорасп","Хазарасп"
"2193","193","Oq yop","Оқ ёп","Ак еп"
"2194","193","Oyok ovvo","Оёк овво","Аек-авва"
"2195","193","Nurxayot","Нурхаёт","Нурхаёт"
"2196","219","Pitnak","Питнак","Питнак"
"2197","194","Xonqa","Хонқа","Ханка"
"2198","194","Istiqlol","Истиқлол","Истиклол"
"2199","194","Madaniy yer","Маданий ер","Маданий ер"
"2200","194","Birlashgan","Бирлашган","Бирлашган"
"2201","194","Yosh kuch","Ёш куч","Еш куч"
"2202","192","Gullanbog‘","Гулланбоғ","Гулланбаг"
"2203","192","Parchanxos","Парчанхос","Парчанхас"
"2204","192","Iftixor","Ифтихор","Ифтихор"
"2205","192","Sho‘r-Qal’a","Шўр-қалъа","Шуркалъа"
"2206","192","Yuqori qo‘m","Юқори қўм","Юкориком"
"2207","192","Hamkor","Ҳамкор","Хамкор"
"2208","195","Shovot","Шовот","Шават"
"2209","195","Bo‘yrochi","Бўйрочи","Буйрачи"
"2210","195","Ipakchi","Ипакчи","Ипакчи"
"2211","195","Kangli","Кангли","Кангли"
"2212","195","Qat-qal’a","Қат-қалъа","Кат-калъа"
"2213","195","Monoq","Моноқ","Монак"
"2214","195","Chig‘atoy","Чиғатой","Чигатай"
"2215","196","Yangiariq","Янгиариқ","Янгиарык"
"2216","196","Gulbog‘","Гулбоғ","Гулбог"
"2217","196","Soburzon","Собурзон","Собурзан"
"2218","196","Suvgan","Сувган","Сувган"
"2219","196","Tagan","Таган","Таган"
"2220","196","Qo‘shloq","Қўшлоқ","Кушлок"
"2221","197","Yangibozor","Янгибозор","Янгибазар"
"2222","197","Yangi yop","Янги ёп","Янги-еп"
"2223","197","Mangitlar","Мангитлар","Мангитлар"
"2224","15","Jumurtov","Жумуртов","Джумуртау"
"2225","15","Kipshak","Кипшак","Кипчок"
"2226","15","Kilichboy","Киличбой","Киличбай"
"2227","15","Xitoy","Хитой","Китай"
"2228","16","Beruniy","Беруний","Беруни"
"2229","16","Bulish","Булиш","Булиш"
"2230","222","Aspantay","Аспантай","Аспантай"
"2231","222","Yerkindarya","Еркиндаря","Еркиндарья"
"2232","222","Ko‘k-suv","Кўк-сув","Кук-су"
"2233","222","Qusqanatov","Қусқанатов","Кусканатау"
"2234","19","Qorao‘zak","Қораўзак","Караузяк"
"2235","17","Xalqobod","Халқобод","Халкабад"
"2236","17","Kegeyli","Кегейли","Кегейли"
"2237","19","Qo‘ng‘irot","Қўнғирот","Кунград"
"2238","19","Jasliq","Жаслиқ","Жаслык"
"2239","19","Qaraqalpaqstan","Қарақалпақстан","Каракалпакстан"
"2240","19","Qiriqqiz","Қириққиз","Кырыккыз"
"2241","19","Oltinko‘l","Олтинкўл","Алтынкуль"
"2242","19","Yelabad","Елабад","Елабад"
"2243","18","Qanliko‘l","Қанликўл","Канлыкуль"
"2244","21","Mo‘ynoq","Мўйноқ","Муйнак"
"2245","22","Oqmang‘it","Оқманғит","Акмангит"
"2246","209","Taxiatosh","Тахиатош ","Тахиаташ"
"2247","209","Naymanko‘l","Найманкўл","Найманкул"
"2248","24","Taxtako‘pir","Тахтакўпир","Тахтакупыр"
"2249","25","To‘rtko‘l","Тўрткўл","Турткуль"
"2250","25","Miskin","Мискин","Мискин"
"2251","25","Turkmankuli","Туркманкули","Туркманкули"
"2252","25","Tozabog‘","Тозабоғ","Тозабог"
"2253","25","Nurli yo‘l","Нурли йўл","Нурли-йул"
"2254","25","Amirobod","Амиробод","Амирабад"
"2255","26","Xo‘jayli","Хўжайли","Ходжейли"
"2256","26","Vodnik","Водник","Водник"
"2257","27","Chimboy","Чимбой","Чимбай"
"2258","27","Ayteke","Айтеке","Айтеке"
"2259","28","Shumanay","Шуманай","Шуманай"
"2260","29","Bo‘ston","Бўстон","Бустан"
"2261","29","Saxtiyon","Сахтиён","Сахтиен"
"2262","23","Karatau","Каратау","Каратау"
"2263","225","Yettitom","Еттитом","Еттитом"
"2264","225","Chiyal","Чиял","Чиял"
"2265","225","Ko‘kdala","Кўкдала","Кукдала"
"2266","225","Ayritom","Айритом","Айритом"
